Epoch: [1][890/1042]	 Time 2.300 (1.780)	 Data 1.970 (1.430)	 Loss 0.283 (0.362)	 EPE 1.764 (2.296)
Epoch: [1][900/1042]	 Time 0.350 (1.775)	 Data 0.000 (1.425)	 Loss 0.265 (0.361)	 EPE 1.671 (2.291)
Epoch: [1][910/1042]	 Time 0.351 (1.771)	 Data 0.000 (1.422)	 Loss 0.298 (0.360)	 EPE 2.069 (2.286)
Epoch: [1][920/1042]	 Time 0.352 (1.783)	 Data 0.000 (1.433)	 Loss 0.311 (0.359)	 EPE 1.910 (2.281)
Epoch: [1][930/1042]	 Time 0.354 (1.778)	 Data 0.000 (1.429)	 Loss 0.220 (0.358)	 EPE 1.418 (2.275)
Epoch: [1][940/1042]	 Time 0.353 (1.774)	 Data 0.000 (1.425)	 Loss 0.292 (0.357)	 EPE 1.767 (2.270)
Epoch: [1][950/1042]	 Time 0.358 (1.769)	 Data 0.000 (1.420)	 Loss 0.289 (0.357)	 EPE 1.864 (2.268)
Epoch: [1][960/1042]	 Time 0.354 (1.774)	 Data 0.000 (1.425)	 Loss 0.281 (0.357)	 EPE 1.708 (2.265)
Epoch: [1][970/1042]	 Time 0.357 (1.766)	 Data 0.000 (1.416)	 Loss 0.331 (0.357)	 EPE 2.223 (2.264)
Epoch: [1][980/1042]	 Time 0.352 (1.761)	 Data 0.000 (1.411)	 Loss 0.250 (0.356)	 EPE 1.492 (2.260)
Epoch: [1][990/1042]	 Time 0.349 (1.761)	 Data 0.000 (1.411)	 Loss 0.331 (0.355)	 EPE 2.189 (2.257)
Epoch: [1][1000/1042]	 Time 0.356 (1.770)	 Data 0.000 (1.420)	 Loss 0.338 (0.355)	 EPE 2.223 (2.254)
Epoch: [1][1010/1042]	 Time 0.352 (1.769)	 Data 0.000 (1.419)	 Loss 0.272 (0.354)	 EPE 1.796 (2.250)
Epoch: [1][1020/1042]	 Time 0.347 (1.767)	 Data 0.000 (1.417)	 Loss 0.184 (0.353)	 EPE 1.105 (2.244)
Epoch: [1][1030/1042]	 Time 0.352 (1.761)	 Data 0.000 (1.411)	 Loss 0.284 (0.353)	 EPE 1.617 (2.241)
Epoch: [1][1040/1042]	 Time 0.822 (1.762)	 Data 0.484 (1.412)	 Loss 0.265 (0.352)	 EPE 1.588 (2.236)
Epoch: [2][0/1042]	 Time 14.633 (14.633)	 Data 14.248 (14.248)	 Loss 0.282 (0.282)	 EPE 1.900 (1.900)
Epoch: [2][10/1042]	 Time 2.248 (3.267)	 Data 1.919 (2.916)	 Loss 0.274 (0.292)	 EPE 1.764 (1.904)
Epoch: [2][20/1042]	 Time 0.352 (2.456)	 Data 0.000 (2.106)	 Loss 0.247 (0.274)	 EPE 1.558 (1.765)
Epoch: [2][30/1042]	 Time 0.350 (2.186)	 Data 0.000 (1.837)	 Loss 0.241 (0.292)	 EPE 1.565 (1.861)
Epoch: [2][40/1042]	 Time 13.242 (2.469)	 Data 12.880 (2.120)	 Loss 0.228 (0.291)	 EPE 1.480 (1.859)
Epoch: [2][50/1042]	 Time 0.492 (2.342)	 Data 0.162 (1.994)	 Loss 0.214 (0.288)	 EPE 1.308 (1.843)
Epoch: [2][60/1042]	 Time 0.366 (2.208)	 Data 0.000 (1.859)	 Loss 0.377 (0.282)	 EPE 2.199 (1.799)
Epoch: [2][70/1042]	 Time 0.352 (2.087)	 Data 0.000 (1.738)	 Loss 0.347 (0.290)	 EPE 2.177 (1.857)
Epoch: [2][80/1042]	 Time 11.817 (2.189)	 Data 11.485 (1.841)	 Loss 0.272 (0.288)	 EPE 1.716 (1.842)
Epoch: [2][90/1042]	 Time 0.357 (2.133)	 Data 0.000 (1.784)	 Loss 0.258 (0.285)	 EPE 1.615 (1.830)
Epoch: [2][100/1042]	 Time 4.184 (2.109)	 Data 3.845 (1.760)	 Loss 0.228 (0.282)	 EPE 1.359 (1.810)
Epoch: [2][110/1042]	 Time 0.349 (2.128)	 Data 0.000 (1.780)	 Loss 0.255 (0.283)	 EPE 1.573 (1.811)
Epoch: [2][120/1042]	 Time 7.012 (2.160)	 Data 6.681 (1.811)	 Loss 0.263 (0.283)	 EPE 1.732 (1.814)
Epoch: [2][130/1042]	 Time 0.347 (2.136)	 Data 0.000 (1.788)	 Loss 0.264 (0.284)	 EPE 1.818 (1.819)
Epoch: [2][140/1042]	 Time 3.517 (2.082)	 Data 3.188 (1.734)	 Loss 0.305 (0.284)	 EPE 1.973 (1.821)
Epoch: [2][150/1042]	 Time 0.348 (2.053)	 Data 0.000 (1.705)	 Loss 0.303 (0.282)	 EPE 1.874 (1.806)
Epoch: [2][160/1042]	 Time 9.052 (2.093)	 Data 8.686 (1.744)	 Loss 0.261 (0.280)	 EPE 1.578 (1.792)
Epoch: [2][170/1042]	 Time 0.349 (2.054)	 Data 0.000 (1.706)	 Loss 0.231 (0.278)	 EPE 1.466 (1.781)
Epoch: [2][180/1042]	 Time 1.515 (2.041)	 Data 1.183 (1.693)	 Loss 0.210 (0.277)	 EPE 1.199 (1.773)
Epoch: [2][190/1042]	 Time 0.351 (2.014)	 Data 0.000 (1.666)	 Loss 0.235 (0.277)	 EPE 1.533 (1.770)
Epoch: [2][200/1042]	 Time 9.856 (2.037)	 Data 9.515 (1.689)	 Loss 0.265 (0.278)	 EPE 1.782 (1.777)
Epoch: [2][210/1042]	 Time 0.351 (2.001)	 Data 0.000 (1.653)	 Loss 0.354 (0.280)	 EPE 2.298 (1.788)
Epoch: [2][220/1042]	 Time 5.864 (1.985)	 Data 5.524 (1.637)	 Loss 0.248 (0.279)	 EPE 1.540 (1.781)
Epoch: [2][230/1042]	 Time 0.348 (1.972)	 Data 0.000 (1.624)	 Loss 0.281 (0.279)	 EPE 1.901 (1.784)
Epoch: [2][240/1042]	 Time 4.722 (1.960)	 Data 4.364 (1.611)	 Loss 0.281 (0.279)	 EPE 1.817 (1.786)
Epoch: [2][250/1042]	 Time 2.687 (1.964)	 Data 2.358 (1.616)	 Loss 0.228 (0.278)	 EPE 1.492 (1.783)
Epoch: [2][260/1042]	 Time 0.806 (1.972)	 Data 0.472 (1.624)	 Loss 0.251 (0.278)	 EPE 1.550 (1.785)
Epoch: [2][270/1042]	 Time 0.351 (1.954)	 Data 0.000 (1.606)	 Loss 0.235 (0.278)	 EPE 1.404 (1.779)
Epoch: [2][280/1042]	 Time 9.755 (1.951)	 Data 9.405 (1.603)	 Loss 0.237 (0.278)	 EPE 1.420 (1.779)
Epoch: [2][290/1042]	 Time 4.994 (1.935)	 Data 4.656 (1.587)	 Loss 0.537 (0.278)	 EPE 3.524 (1.785)
